frame_idx,t_s,type,team_id,from_player,to_player,note
489,19.56,touch,1,382.0,382,
490,19.6,touch,1,382.0,382,
491,19.64,touch,1,382.0,382,
492,19.68,touch,1,382.0,382,
493,19.72,touch,1,382.0,382,
494,19.76,touch,1,382.0,382,
495,19.8,touch,1,382.0,382,
496,19.84,touch,1,382.0,382,
497,19.88,touch,1,382.0,382,
498,19.92,touch,1,382.0,382,
499,19.96,touch,1,382.0,382,
500,20.0,touch,1,382.0,382,
501,20.04,touch,1,382.0,382,
502,20.08,touch,1,382.0,382,
503,20.12,touch,1,382.0,382,
504,20.16,touch,1,382.0,382,
505,20.2,touch,1,382.0,382,
506,20.24,touch,1,382.0,382,
507,20.28,touch,1,382.0,382,
508,20.32,touch,1,382.0,382,
509,20.36,touch,1,382.0,382,
510,20.4,touch,1,382.0,382,
511,20.44,touch,1,382.0,382,
512,20.48,touch,1,382.0,382,
513,20.52,touch,1,382.0,382,
514,20.56,touch,1,382.0,382,
515,20.6,touch,1,382.0,382,
516,20.64,touch,1,382.0,382,
517,20.68,touch,1,382.0,382,
518,20.72,touch,1,382.0,382,
519,20.76,touch,1,382.0,382,
520,20.8,touch,1,382.0,382,
521,20.84,touch,1,382.0,382,
522,20.88,touch,1,382.0,382,
523,20.92,touch,1,382.0,382,
524,20.96,touch,1,382.0,382,
525,21.0,touch,1,382.0,382,
526,21.04,touch,1,382.0,382,
527,21.08,touch,1,382.0,382,
528,21.12,touch,1,382.0,382,
529,21.16,touch,1,382.0,382,
530,21.2,touch,1,382.0,382,
531,21.24,touch,1,382.0,382,
532,21.28,touch,1,382.0,382,
533,21.32,touch,1,382.0,382,
534,21.36,touch,1,382.0,382,
535,21.4,touch,1,382.0,382,
536,21.44,touch,1,382.0,382,
537,21.48,touch,1,382.0,382,
538,21.52,touch,1,382.0,382,
539,21.56,touch,1,382.0,382,
540,21.6,touch,1,382.0,382,
541,21.64,touch,1,382.0,382,
542,21.68,touch,1,382.0,382,
543,21.72,touch,1,382.0,382,
544,21.76,touch,1,382.0,382,
545,21.8,touch,1,382.0,382,
546,21.84,touch,1,382.0,382,
547,21.88,touch,1,382.0,382,
548,21.92,touch,1,382.0,382,
