frame,x,y,speed_kmh,cumulative_dist_m
627,-54.67018,48.9361,116.4597,
628,-55.15212,49.507454,80.72658,
629,-55.642677,49.681263,56.207466,
630,-56.14186,49.457535,59.078915,
631,-56.649666,48.836254,86.65984,
632,-57.166092,47.817436,123.36067,
633,-57.815304,46.6347,145.71352,
634,-58.464516,45.451965,145.71352,
635,-58.937958,44.436016,121.051575,
636,-59.235634,43.586864,97.18016,
637,-58.89814,43.494392,37.792774,
638,-57.925484,44.158607,127.20373,
639,-56.830708,44.98423,148.08951,
640,-55.613804,45.971245,169.22095,
641,-54.339634,47.124226,185.58641,
642,-53.275475,47.884163,141.22585,
643,-52.421345,48.251053,100.3962,
644,-52.23663,47.635,69.46027,
645,-52.513165,46.41971,134.60635,
646,-52.7379,45.200466,133.89635,
647,-52.904846,43.82793,149.32635,
648,-52.949165,42.297546,165.35075,
649,-52.77932,41.00153,141.16664,
650,-52.39531,39.939877,121.92866,
651,-51.886993,39.272144,90.63326,
652,-51.455048,38.616875,84.76145,
653,-51.09975,37.9757,79.167786,
654,-50.824608,37.492893,60.01596,
655,-50.63527,37.17032,40.39597,
656,-50.531868,37.008877,20.705393,
657,-50.513958,37.006687,1.9486823,
658,-50.491135,37.006615,2.4649322,
659,-50.472244,37.006516,2.0401893,
660,-50.457603,37.002907,1.6285311,
661,-50.44882,37.003426,0.9504596,
662,-50.504055,37.083942,10.545392,
663,-50.623177,37.243553,21.509502,
664,-50.80664,37.484142,32.67641,
665,-51.054993,37.80329,43.674595,
666,-51.36688,38.200893,54.575825,
667,-51.741707,38.678795,65.594864,
668,-52.18036,39.234432,76.45518,
669,-52.619007,39.79007,76.454926,
670,-53.035286,40.290207,70.27683,
671,-53.15615,41.730026,156.0474,
672,-52.981606,44.10953,257.677,
673,-52.51165,47.42872,362.04752,
674,-51.74628,51.68759,467.3267,
675,-51.093678,53.508026,208.85849,
676,-50.553844,52.890015,88.62306,
677,-49.96813,52.25409,93.372505,
678,-49.609596,50.602585,182.51718,
679,-49.477757,47.939625,287.9519,
680,-49.57534,44.263683,397.1415,
681,-49.900944,39.57389,507.71683,
682,-50.045174,37.244743,252.02971,
683,-50.012028,37.281002,5.305586,
684,-49.982033,37.312965,4.7339907,
685,-49.958176,37.343723,4.2039757,
686,-49.940422,37.366997,3.1613657,
687,-49.92607,37.382,2.242253,
688,-49.919292,37.39023,1.151383,
689,-49.91918,37.39939,0.98966557,
690,-49.921734,37.40473,0.63925254,
691,-49.927452,37.410934,0.91112334,
692,-49.933334,37.417366,0.94131297,
693,-49.939884,37.42621,1.1884397,
694,-49.947086,37.43975,1.6565292,
695,-49.952175,37.45737,1.9807428,
696,-49.95726,37.47499,1.9806285,
697,-49.962353,37.492607,1.9804616,
698,-49.96744,37.510223,1.9803469,
699,-49.972534,37.527843,1.9808573,
700,-49.977623,37.545464,1.9807428,
701,-49.976765,37.555264,1.0624468,
702,-49.971066,37.56316,1.051733,
703,-49.96127,37.567455,1.1552185,
704,-49.94459,37.56977,1.8184855,
